id,name,description,price,image,category,requiresPrescription,stock,salt,manufacturer,mrp,discount,isOTC
"prod_294","Hifenac 20mg Batch 294","Hifenac 20mg Batch 294 contains Pantoprazole. Premium quality medicine.",607,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Pantoprazole","Swastik Pharma Labs",728,15,false
"prod_295","Acenac 10mg Batch 295","Acenac 10mg Batch 295 contains Aceclofenac. Premium quality medicine.",797,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Aceclofenac","Swastik Pharma Labs",956,21,true
"prod_296","Zyrtec 650mg Batch 296","Zyrtec 650mg Batch 296 contains Vildagliptin. Premium quality medicine.",305,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Vildagliptin","Swastik Pharma Labs",366,11,true
"prod_297","Dolo 100mg Batch 297","Dolo 100mg Batch 297 contains Amoxicillin. Premium quality medicine.",100,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Amoxicillin","Swastik Pharma Labs",120,18,true
"prod_298","Combiflam 20mg Batch 298","Combiflam 20mg Batch 298 contains Aceclofenac. Premium quality medicine.",447,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Aceclofenac","Swastik Pharma Labs",536,1,true
"prod_299","Calpol 40mg Batch 299","Calpol 40mg Batch 299 contains Diclofenac. Premium quality medicine.",48,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Diclofenac","Swastik Pharma Labs",57,6,true
"prod_300","Hifenac 40mg Batch 300","Hifenac 40mg Batch 300 contains Metformin. Premium quality medicine.",432,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Metformin","Swastik Pharma Labs",518,18,true
"prod_301","Voveran 10mg Batch 301","Voveran 10mg Batch 301 contains Teneligliptin. Premium quality medicine.",204,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Teneligliptin","Swastik Pharma Labs",244,10,true
"prod_302","Okacet 200mg Batch 302","Okacet 200mg Batch 302 contains Cetirizine. Premium quality medicine.",456,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Cetirizine","Swastik Pharma Labs",547,5,true
"prod_303","Calpol 500mg Batch 303","Calpol 500mg Batch 303 contains Vildagliptin. Premium quality medicine.",62,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Vildagliptin","Swastik Pharma Labs",74,2,true
"prod_304","Combiflam 100mg Batch 304","Combiflam 100mg Batch 304 contains Vildagliptin. Premium quality medicine.",715,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Vildagliptin","Swastik Pharma Labs",858,1,false
"prod_305","Combiflam 650mg Batch 305","Combiflam 650mg Batch 305 contains Cefixime. Premium quality medicine.",819,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Cefixime","Swastik Pharma Labs",982,8,true
"prod_306","Calpol 40mg Batch 306","Calpol 40mg Batch 306 contains Sitagliptin. Premium quality medicine.",74,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Sitagliptin","Swastik Pharma Labs",88,10,true
"prod_307","Calpol 20mg Batch 307","Calpol 20mg Batch 307 contains Glimepiride. Premium quality medicine.",461,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Glimepiride","Swastik Pharma Labs",553,23,true
"prod_308","Zyrtec 10mg Batch 308","Zyrtec 10mg Batch 308 contains Amoxicillin. Premium quality medicine.",125,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Amoxicillin","Swastik Pharma Labs",150,15,true
"prod_309","Hifenac 400mg Batch 309","Hifenac 400mg Batch 309 contains Dapagliflozin. Premium quality medicine.",22,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Dapagliflozin","Swastik Pharma Labs",26,13,true
"prod_310","Voveran 500mg Batch 310","Voveran 500mg Batch 310 contains Sitagliptin. Premium quality medicine.",445,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Sitagliptin","Swastik Pharma Labs",534,24,false
"prod_311","Calpol 40mg Batch 311","Calpol 40mg Batch 311 contains Teneligliptin. Premium quality medicine.",812,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Teneligliptin","Swastik Pharma Labs",974,17,false
"prod_312","Pan 10mg Batch 312","Pan 10mg Batch 312 contains Azithromycin. Premium quality medicine.",367,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Azithromycin","Swastik Pharma Labs",440,22,true
"prod_313","Crocin 10mg Batch 313","Crocin 10mg Batch 313 contains Diclofenac. Premium quality medicine.",379,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Diclofenac","Swastik Pharma Labs",454,24,true
"prod_314","Crocin 400mg Batch 314","Crocin 400mg Batch 314 contains Aceclofenac. Premium quality medicine.",35,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Aceclofenac","Swastik Pharma Labs",42,16,false
"prod_315","Dynapar 250mg Batch 315","Dynapar 250mg Batch 315 contains Amoxicillin. Premium quality medicine.",596,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Amoxicillin","Swastik Pharma Labs",715,17,false
"prod_316","Okacet 100mg Batch 316","Okacet 100mg Batch 316 contains Aceclofenac. Premium quality medicine.",743,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Aceclofenac","Swastik Pharma Labs",891,8,true
"prod_317","Combiflam 200mg Batch 317","Combiflam 200mg Batch 317 contains Vildagliptin. Premium quality medicine.",603,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Vildagliptin","Swastik Pharma Labs",723,18,false
"prod_318","Brufen 100mg Batch 318","Brufen 100mg Batch 318 contains Azithromycin. Premium quality medicine.",240,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Azithromycin","Swastik Pharma Labs",288,16,true
"prod_319","Combiflam 400mg Batch 319","Combiflam 400mg Batch 319 contains Vildagliptin. Premium quality medicine.",368,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Vildagliptin","Swastik Pharma Labs",441,8,false
"prod_320","Cetzine 250mg Batch 320","Cetzine 250mg Batch 320 contains Diclofenac. Premium quality medicine.",638,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Diclofenac","Swastik Pharma Labs",765,8,true
"prod_321","Voveran 10mg Batch 321","Voveran 10mg Batch 321 contains Dapagliflozin. Premium quality medicine.",38,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Dapagliflozin","Swastik Pharma Labs",45,5,false
"prod_322","Pantocid 40mg Batch 322","Pantocid 40mg Batch 322 contains Glimepiride. Premium quality medicine.",40,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Glimepiride","Swastik Pharma Labs",48,9,true
"prod_323","Zerodol 400mg Batch 323","Zerodol 400mg Batch 323 contains Paracetamol. Premium quality medicine.",319,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Paracetamol","Swastik Pharma Labs",382,20,false
"prod_324","Pantocid 200mg Batch 324","Pantocid 200mg Batch 324 contains Teneligliptin. Premium quality medicine.",597,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Teneligliptin","Swastik Pharma Labs",716,2,true
"prod_325","Zyrtec 400mg Batch 325","Zyrtec 400mg Batch 325 contains Cefixime. Premium quality medicine.",540,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Cefixime","Swastik Pharma Labs",648,7,false
"prod_326","Okacet 10mg Batch 326","Okacet 10mg Batch 326 contains Dapagliflozin. Premium quality medicine.",692,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Dapagliflozin","Swastik Pharma Labs",830,7,true
"prod_327","Pantocid 250mg Batch 327","Pantocid 250mg Batch 327 contains Metformin. Premium quality medicine.",758,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Metformin","Swastik Pharma Labs",909,18,true
"prod_328","Dynapar 500mg Batch 328","Dynapar 500mg Batch 328 contains Glimepiride. Premium quality medicine.",162,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Glimepiride","Swastik Pharma Labs",194,0,false
"prod_329","Hifenac 10mg Batch 329","Hifenac 10mg Batch 329 contains Ibuprofen. Premium quality medicine.",139,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Ibuprofen","Swastik Pharma Labs",166,7,true
"prod_330","Okacet 400mg Batch 330","Okacet 400mg Batch 330 contains Glimepiride. Premium quality medicine.",530,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Glimepiride","Swastik Pharma Labs",636,24,true
"prod_331","Cetzine 500mg Batch 331","Cetzine 500mg Batch 331 contains Cetirizine. Premium quality medicine.",475,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Cetirizine","Swastik Pharma Labs",570,8,false
"prod_332","Cetzine 40mg Batch 332","Cetzine 40mg Batch 332 contains Metformin. Premium quality medicine.",187,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Metformin","Swastik Pharma Labs",224,21,true
"prod_333","Dolo 650mg Batch 333","Dolo 650mg Batch 333 contains Diclofenac. Premium quality medicine.",328,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Diclofenac","Swastik Pharma Labs",393,15,false
"prod_334","Dolo 40mg Batch 334","Dolo 40mg Batch 334 contains Glimepiride. Premium quality medicine.",375,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Glimepiride","Swastik Pharma Labs",450,12,true
"prod_335","Zyrtec 500mg Batch 335","Zyrtec 500mg Batch 335 contains Pantoprazole. Premium quality medicine.",727,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Pantoprazole","Swastik Pharma Labs",872,0,true
"prod_336","Hifenac 40mg Batch 336","Hifenac 40mg Batch 336 contains Pantoprazole. Premium quality medicine.",50,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Pantoprazole","Swastik Pharma Labs",60,15,true
"prod_337","Pan 500mg Batch 337","Pan 500mg Batch 337 contains Diclofenac. Premium quality medicine.",709,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Diclofenac","Swastik Pharma Labs",850,23,true
"prod_338","Pan 10mg Batch 338","Pan 10mg Batch 338 contains Teneligliptin. Premium quality medicine.",375,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Teneligliptin","Swastik Pharma Labs",450,24,false
"prod_339","Brufen 400mg Batch 339","Brufen 400mg Batch 339 contains Ibuprofen. Premium quality medicine.",772,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Ibuprofen","Swastik Pharma Labs",926,23,false
"prod_340","Dynapar 400mg Batch 340","Dynapar 400mg Batch 340 contains Diclofenac. Premium quality medicine.",713,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Diclofenac","Swastik Pharma Labs",855,23,false
"prod_341","Dolo 100mg Batch 341","Dolo 100mg Batch 341 contains Aceclofenac. Premium quality medicine.",225,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Aceclofenac","Swastik Pharma Labs",270,12,false
"prod_342","Dynapar 10mg Batch 342","Dynapar 10mg Batch 342 contains Dapagliflozin. Premium quality medicine.",276,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Dapagliflozin","Swastik Pharma Labs",331,8,true
"prod_343","Cetzine 200mg Batch 343","Cetzine 200mg Batch 343 contains Cefixime. Premium quality medicine.",96,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Cefixime","Swastik Pharma Labs",115,12,true
"prod_344","Zyrtec 650mg Batch 344","Zyrtec 650mg Batch 344 contains Cetirizine. Premium quality medicine.",305,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Cetirizine","Swastik Pharma Labs",366,19,true
"prod_345","Acenac 40mg Batch 345","Acenac 40mg Batch 345 contains Cefixime. Premium quality medicine.",30,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Cefixime","Swastik Pharma Labs",36,7,false
"prod_346","Cetzine 20mg Batch 346","Cetzine 20mg Batch 346 contains Glimepiride. Premium quality medicine.",56,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Glimepiride","Swastik Pharma Labs",67,9,false
"prod_347","Cetzine 250mg Batch 347","Cetzine 250mg Batch 347 contains Ibuprofen. Premium quality medicine.",490,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Ibuprofen","Swastik Pharma Labs",588,2,true
"prod_348","Calpol 500mg Batch 348","Calpol 500mg Batch 348 contains Pantoprazole. Premium quality medicine.",264,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Pantoprazole","Swastik Pharma Labs",316,14,true
"prod_349","Dolo 500mg Batch 349","Dolo 500mg Batch 349 contains Teneligliptin. Premium quality medicine.",763,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Teneligliptin","Swastik Pharma Labs",915,14,false
"prod_350","Combiflam 100mg Batch 350","Combiflam 100mg Batch 350 contains Dapagliflozin. Premium quality medicine.",434,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Dapagliflozin","Swastik Pharma Labs",520,1,false
"prod_351","Hifenac 250mg Batch 351","Hifenac 250mg Batch 351 contains Paracetamol. Premium quality medicine.",66,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Paracetamol","Swastik Pharma Labs",79,22,false
"prod_352","Dolo 650mg Batch 352","Dolo 650mg Batch 352 contains Teneligliptin. Premium quality medicine.",304,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Teneligliptin","Swastik Pharma Labs",364,23,true
"prod_353","Acenac 10mg Batch 353","Acenac 10mg Batch 353 contains Cefixime. Premium quality medicine.",572,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Cefixime","Swastik Pharma Labs",686,11,true
"prod_354","Pan 650mg Batch 354","Pan 650mg Batch 354 contains Aceclofenac. Premium quality medicine.",737,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Aceclofenac","Swastik Pharma Labs",884,5,false
"prod_355","Dolo 500mg Batch 355","Dolo 500mg Batch 355 contains Teneligliptin. Premium quality medicine.",450,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Teneligliptin","Swastik Pharma Labs",540,10,true
"prod_356","Voveran 650mg Batch 356","Voveran 650mg Batch 356 contains Pantoprazole. Premium quality medicine.",368,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Pantoprazole","Swastik Pharma Labs",441,23,false
"prod_357","Pan 200mg Batch 357","Pan 200mg Batch 357 contains Dapagliflozin. Premium quality medicine.",576,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Dapagliflozin","Swastik Pharma Labs",691,11,true
